hour,tide_variation,current_dir,wind_dir,current_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.625,0.298206278,0.564722222,0.609722222,0.174522293,1,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.666666667,0.225710015,0.564143519,0.642222222,0.269089547,1,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.708333333,0.153213752,0.566828704,0.630833333,0.320869239,1,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.75,0.044843049,0.557106481,0.681388889,0.329261896,1,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.791666667,0.098654709,0.519143519,0.665277778,0.236268265,1,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.833333333,0.266068759,0.398888889,0.736944444,0.155788685,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.875,0.325859492,0.195092593,0.808611111,0.223304608,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.435724963,0.114212963,0.879722222,0.362907456,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.114349776,0.113240741,0.057222222,0.391907081,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.149476831,0.104050926,0.071388889,0.286849007,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.127802691,0.06962963,0.384166667,0.250580742,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.083707025,0.772222222,0,0.169876358,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.187593423,0.474652778,0.35,0.043237167,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.224962631,0.595810185,0.169166667,0.160059947,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.151718984,0.557037037,0.228055556,0.196478082,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.097907324,0.559768519,0.229722222,0.310303484,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.052316891,0.568287037,0.239166667,0.310603222,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.086696562,0.520069444,0.122222222,0.280254777,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.213004484,0.441087963,0,0.21656051,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.207025411,0.252615741,0.660833333,0.198576246,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.419282511,0.142407407,0.673333333,0.280329711,1,1,1,0.047407407,0.319224403,0.02280409,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.007409602
0.5,0.072496263,0.104305556,0.651111111,0.30565755,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.541666667,0.021674141,0.075810185,0.712777778,0.23431997,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.583333333,0.241405082,0.365601852,0.711944444,0.145147995,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.625,0.192077728,0.113703704,0.754722222,0.083551892,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.666666667,0.4245142,0.318726852,0.79,0.03499438,1,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.708333333,0.23916293,0.544282408,0.800277778,0.213038591,1,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.75,0.177130045,0.552847222,0.828333333,0.38816036,1,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.791666667,0.043348281,0.553958333,0.931388889,0.375871113,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.833333333,0.080717489,0.522060185,0.910555556,0.346496815,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.875,0.292974589,0.462453704,0.01,0.19797677,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.573991031,0.214837963,0.948611111,0.181191457,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.278026906,0.108935185,0.046666667,0.391682278,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.265321375,0.078310185,0.061111111,0.48250281,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.06651719,0.053995727,0.009722222,0.46661671,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.126307922,0.046875,0,0.343649307,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.25186846,0.71760101,0,0.307537723,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.195814649,0.981805556,0,0.192131885,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.222720478,0.595856481,0.398888889,0.057624578,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.13303438,0.554259259,0.044166667,0.211240165,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.18161435,0.561388889,0.080277778,0.374747096,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.025411061,0.546712963,0.080833333,0.384713376,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.142750374,0.523310185,0.076388889,0.305807418,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.440956652,0.461759259,0.049444444,0.25207943,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.523168909,0.271875,0.001111111,0.199250656,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.197309417,0.125185185,0.996944444,0.3022855,1,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.541666667,0.109865471,0.078194444,0.868611111,0.342150618,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.583333333,0.226457399,0.066736111,0.756388889,0.272836268,1,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.625,0.179372197,0.129953704,0.834166667,0.14185088,1,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.666666667,0.285500747,0.468865741,0.854166667,0.052229299,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.708333333,0.467862481,0.593148148,0.855555556,0.209441738,1,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.75,0.371449925,0.563125,0.833333333,0.373023604,1,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.791666667,0.109118087,0.571736111,0.896388889,0.47321094,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.833333333,0.08819133,0.545393519,0.010277778,0.436193331,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.10612855,0.53025463,0.036944444,0.374747096,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.546337818,0.431064815,0.0825,0.245110528,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.533632287,0.214143519,0.041666667,0.253503185,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.275784753,0.101064815,0.064722222,0.421955789,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.331091181,0.06349537,0.098888889,0.526339453,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.077727952,0.045578704,0.008055556,0.455376545,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.177130045,0.029166667,0.063611111,0.319145747,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.461136024,0.946712963,0.118611111,0.155563882,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.454409567,0.79900463,0.099444444,0.078306482,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.353512706,0.652986111,0.117222222,0.235219183,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.266068759,0.603819444,0.084166667,0.391832147,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.062032885,0.566805556,0.078055556,0.478681154,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.115844544,0.554375,0.082777778,0.486324466,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.298953662,0.539143519,0.097777778,0.415511427,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.481315396,0.445069444,0.077222222,0.231547396,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.5,0.568011958,0.200694444,0.05,0.216185837,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.541666667,0.364723468,0.092152778,0.984722222,0.348819783,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.583333333,0.204783259,0.059930556,0.875277778,0.327163732,1,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.625,0.147982063,0.053078704,0.769166667,0.260097415,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.666666667,0.314648729,0.059814815,0.794444444,0.112701386,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.708333333,0.582959641,0.481296296,0.819722222,0.088572499,1,1,1,0.047407407,0.319224403,0.02280409,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.007409602
0.75,0.518684604,0.569652778,0.971111111,0.313225927,1,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.791666667,0.198056801,0.593611111,0.033055556,0.472611465,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.833333333,0.096412556,0.56287037,0.025,0.476433121,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.037369208,0.555972222,0.059722222,0.501161484,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.325859492,0.539189815,0.065555556,0.422405395,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.423766816,0.435208333,0.369722222,0.200899213,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.693572496,0.159027778,0.112777778,0.265492694,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.330343797,0.078935185,0.164722222,0.477482203,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.144245142,0.061967593,0.127777778,0.559010865,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.273542601,0.041342593,0.2575,0.482652679,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.208520179,0.583356481,0,0.310528288,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.441704036,0.971967593,0.169444444,0.20269764,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.438714499,0.767013889,0.149444444,0.106257025,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.169656203,0.646805556,0.161388889,0.266916448,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.133781764,0.591412037,0.148888889,0.466841514,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.085201794,0.553287037,0.113611111,0.492319221,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.169656203,0.556087963,0.481666667,0.488722368,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.458333333,0.627055306,0.517222222,0.051666667,0.392131885,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.538116592,0.361412037,0.808333333,0.197452229,0,1,1,0.047407407,0.319224403,0.02280409,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.007409602
0.541666667,0.27877429,0.147708333,0.690277778,0.284076433,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.583333333,0.387892377,0.090324074,0.711111111,0.380517047,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.625,0.044095665,0.058171296,0.726944444,0.324615961,1,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.666666667,0.182361734,0.042847222,0.717222222,0.272236793,1,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.708333333,0.5754858,0.315580808,0.780277778,0.170039851,0,1,1,0.047407407,0.319224403,0.02280409,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.007409602
0.75,0.426008969,0.656759259,0.826666667,0.08842263,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.791666667,0.289237668,0.578587963,0.873611111,0.361633571,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.833333333,0.363976084,0.56837963,0.956388889,0.525140502,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.875,0.088938714,0.552407408,0.887222222,0.499063319,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.079970105,0.54625,0.026666667,0.515848632,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.357249626,0.51849537,0.033611111,0.373023604,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.553811659,0.333055556,0.117222222,0.180367179,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.564275037,0.126203704,0.118333333,0.37025103,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.298206278,0.066388889,0.090555556,0.532783814,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.114349776,0.051064815,0.443611111,0.563956538,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.15470852,0.032939815,0,0.447883102,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.253363229,0.735925926,0.175833333,0.257249906,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.253363229,0.906296296,0.115277778,0.158336456,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.37593423,0.727291667,0.150277778,0.119595354,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.265321375,0.617060185,0.491666667,0.345672536,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.131539611,0.572638889,0,0.503259648,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.137518685,0.561851852,0,0.476657924,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.355007474,0.546666667,0.8625,0.501985762,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.5,0.462630792,0.487199074,0.769444444,0.288122892,1,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.541666667,0.612855007,0.250601852,0.679722222,0.195878606,1,1,1,0.047407407,0.319224403,0.02280409,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.007409602
0.583333333,0.436472347,0.128541667,0.709444444,0.345522668,0,1,1,0.047407407,0.319224403,0.02280409,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.007409602
0.625,0.189835575,0.087453704,0.711944444,0.420681903,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.666666667,0.060538117,0.091944444,0.800277778,0.374672162,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.708333333,0.289237668,0.077708333,0.826111111,0.17819408,1,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.75,0.319133034,0.45537037,0.950277778,0.059722743,1,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.791666667,0.35426009,0.604212963,0.940277778,0.284675909,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.833333333,0.389387145,0.563333333,0.984166667,0.458523792,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.875,0.308669656,0.567916667,0.009444444,0.522892469,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.058295964,0.553217593,0.020833333,0.509704009,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.254857997,0.518148148,0.013055556,0.475009367,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.610612855,0.489166667,0.051388889,0.27590858,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.505231689,0.233634259,0.112777778,0.238441364,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.413303438,0.103078704,0.581944444,0.447583364,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.223467862,0.062222222,0.499166667,0.560359685,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.064275037,0.044050926,0.119166667,0.52544024,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.177130045,0.259189815,0,0.414162608,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.601644245,0.899861111,0.568888889,0.25934807,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.363976084,0.866712963,0,0.098463844,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.201793722,0.669166667,0,0.176470588,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.214499253,0.598171296,0.479444444,0.415586362,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.056053812,0.556527778,0.526666667,0.476657924,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.458333333,0.112107623,0.566527778,0.575833333,0.510678156,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.321375187,0.529884259,0.6325,0.443761708,1,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.541666667,0.585949178,0.405,0.635833333,0.196553016,0,1,1,0.047407407,0.319224403,0.02280409,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.007409602
0.583333333,0.285500747,0.162638889,0.626111111,0.265492694,1,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.625,0.365470852,0.091018519,0.626666667,0.413338329,1,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.666666667,0.046337818,0.082037037,0.678611111,0.439040839,1,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.708333333,0.104633782,0.086994949,0.724166667,0.325113253,1,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.75,0.436472347,0.11037037,0.946111111,0.168077932,1,1,1,0.047407407,0.319224403,0.02280409,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.007409602
0.791666667,0.267563528,0.530509259,0.820833333,0.109928812,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.833333333,0.372944694,0.589027778,0.8725,0.343574372,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.875,0.625560538,0.562152778,0.849166667,0.490820532,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.073991031,0.556736111,0.04,0.487148745,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.082212257,0.550277778,0.009722222,0.529861371,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.401345291,0.52125,0.996944444,0.38748595,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.339312407,0.389930556,0.007222222,0.219632821,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.574738416,0.153217593,0,0.307231173,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.316890882,0.086782407,0,0.500562008,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.079970105,0.056643519,0.386111111,0.537504683,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.09715994,0.037083333,0,0.472761334,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.411061286,0.42125,0.176388889,0.33997752,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.211509716,0.964375,0.4575,0.12866242,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.233931241,0.705555556,0.481388889,0.110977894,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.215994021,0.614837963,0,0.295766204,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.150224215,0.574398148,0,0.520194829,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
