hour,dif_tide_height,water_temp,current_speed,wind_speed,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.375,0.042553191,0.605314526,0.415586362,0.179245283,0.632037534,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.025531915,0.616694903,0.476657924,0.056603774,0.682752458,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.458333333,0.038297872,0.596585887,0.510678156,0.235849057,0.677055407,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.076595745,0.599955805,0.443761708,0.330188679,0.589030384,1,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.541666667,0.09787234,0.6030495,0.196553016,0.29245283,0.440460232,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.09787234,0.59807749,0.265492694,0.264150943,0.278261841,1,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.625,0.055319149,0.62929066,0.413338329,0.283018868,0.132707775,1,1,8,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.666666667,0.029787234,0.694810695,0.439040839,0.179245283,0.058199285,1,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.708333333,0.042553191,0.675349548,0.325113253,0.141509434,0.079647006,1,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.75,0.080851064,0.640394815,0.168077932,0.179245283,0.196939231,1,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.791666667,0.106382979,0.646195492,0.109928812,0.160377358,0.364722967,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.833333333,0.093617021,0.677574396,0.343574372,0.150943396,0.533735478,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.085106383,0.680447113,0.490820532,0.056603774,0.680965147,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.034042553,0.637522098,0.487148745,0.179245283,0.771671135,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.029787234,0.61216485,0.529861371,0.150943396,0.776027703,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.068085106,0.606640395,0.38748595,0.141509434,0.690348525,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.119148936,0.611336182,0.219632821,0.056603774,0.533369226,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.123404255,0.608739688,0.307231173,0,0.336907954,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.072340426,0.614319388,0.500562008,0,0.158735478,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.029787234,0.628461992,0.537504683,0.141509434,0.062555853,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.029787234,0.61338023,0.472761334,0,0.063784629,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.068085106,0.605369771,0.33997752,0.113207547,0.15292672,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.10212766,0.609236889,0.12866242,0.094339623,0.30227882,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.068085106,0.6096236,0.110977894,0.113207547,0.451519214,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.076595745,0.611336182,0.295766204,0.028301887,0.566130474,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.034042553,0.62371096,0.520194829,0.018867925,0.663092046,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.008510638,0.620783,0.498313975,0.160377358,0.692135836,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.046808511,0.607192841,0.487523417,0.169811321,0.645442359,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.541666667,0.072340426,0.613104007,0.330535781,0.235849057,0.528373548,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.093617021,0.611943871,0.176245785,0.330188679,0.376757914,0,1,3,0.046948357,0.201466068,0.012275755,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.011626882
0.625,0.089361702,0.616860637,0.355339078,0.122641509,0.224084004,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.666666667,0.042553191,0.69790439,0.42705133,0.122641509,0.135612154,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.708333333,0.021276596,0.702047731,0.382914949,0.349056604,0.104110813,0,1,8,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.75,0.068085106,0.66972967,0.225402773,0.150943396,0.16476765,1,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.791666667,0.085106383,0.657410136,0.076283252,0.264150943,0.294459339,1,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.833333333,0.076595745,0.679065999,0.213338329,0.264150943,0.44593387,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.09787234,0.690059665,0.396852754,0.066037736,0.608020554,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.05106383,0.657741603,0.53136006,0.018867925,0.718610367,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.017021277,0.641057749,0.457249906,0.103773585,0.780719392,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.055319149,0.615921479,0.484900712,0,0.738829312,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.093617021,0.618683707,0.321843387,0,0.617643827,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.09787234,0.61895993,0.194005245,0,0.438114388,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.09787234,0.611778138,0.361858374,0.094339623,0.260277033,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.05106383,0.625368297,0.475009367,0.08490566,0.127680965,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.025531915,0.623545227,0.46796553,0.037735849,0.086572833,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.05106383,0.612551562,0.392431622,0,0.13214924,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.076595745,0.616639659,0.234245035,0.094339623,0.253798034,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.080851064,0.620893488,0.060621956,0.009433962,0.403261841,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.05106383,0.625699764,0.185162982,0.009433962,0.526027703,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.063829787,0.626141721,0.358261521,0.018867925,0.621983914,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.021276596,0.635312316,0.472311727,0.066037736,0.684651475,1,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.5,0.029787234,0.625755009,0.485275384,0.141509434,0.665884718,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.541666667,0.05106383,0.612827785,0.382165605,0.122641509,0.604669348,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.583333333,0.093617021,0.621832646,0.208167853,0.188679245,0.478328865,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.625,0.080851064,0.607579552,0.257624578,0.160377358,0.330205541,1,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.666666667,0.068085106,0.689672952,0.372049457,0.198113208,0.206881144,1,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.708333333,0.008510638,0.692324691,0.384938179,0.226415094,0.14075067,1,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.75,0.038297872,0.675585592,0.301835894,0.20754717,0.143319928,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.791666667,0.076595745,0.664647171,0.144998127,0.150943396,0.245308311,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.833333333,0.072340426,0.67459119,0.097864369,0.141509434,0.374888293,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.875,0.093617021,0.686800236,0.293293368,0.188679245,0.523123324,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.042553191,0.673320566,0.450955414,0.122641509,0.649240393,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.025531915,0.652935327,0.483027351,0,0.721291332,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.021276596,0.635864762,0.447808168,0.462264151,0.718722073,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.068085106,0.621280201,0.36230798,0.009433962,0.65621017,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.085106383,0.621224956,0.248332709,0.20754717,0.522788204,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.080851064,0.619733353,0.203147246,0.169811321,0.363159071,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.055319149,0.616473925,0.354889472,0.094339623,0.229110813,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.029787234,0.630947997,0.379917572,0.216981132,0.144995532,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.025531915,0.620325977,0.376450151,0.226415094,0.148668605,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.055319149,0.626307455,0.284226302,0.141509434,0.221179625,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.063829787,0.627412346,0.126339453,0.103773585,0.344950849,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.068085106,0.63232911,0.106331959,0.094339623,0.467605004,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.05106383,0.633710224,0.245934807,0.056603774,0.564343164,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.012765957,0.646858427,0.368452604,0.094339623,0.630473637,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.012765957,0.644427666,0.393255901,0.122641509,0.654267203,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.034042553,0.625589276,0.426301986,0.188679245,0.617180518,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.583333333,0.059574468,0.63608574,0.288122892,0.273584906,0.535299374,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.625,0.063829787,0.63973188,0.137204946,0.443396226,0.421693476,0,1,3,0.046948357,0.201466068,0.012275755,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.011626882
0.666666667,0.063829787,0.633875958,0.271262645,0.349056604,0.302167113,1,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.708333333,0.038297872,0.68077858,0.305507681,0.367924528,0.212578195,1,1,8,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.75,0.017021277,0.672270919,0.280179843,0.29245283,0.189678284,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.791666667,0.05106383,0.654316441,0.198501311,0.320754717,0.231680072,0,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.833333333,0.076595745,0.649178698,0.111202698,0.509433962,0.338918677,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.072340426,0.66594793,0.197588474,0.188679245,0.465035746,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.059574468,0.660669564,0.368452604,0.273584906,0.580205541,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.034042553,0.643212287,0.455676283,0.311320755,0.659852547,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.017021277,0.651830436,0.416710378,0.169811321,0.699396783,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.034042553,0.637356365,0.435369052,0.188679245,0.663132334,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.076595745,0.62321376,0.282577744,0.132075472,0.57663092,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.072340426,0.615258544,0.153091045,0.20754717,0.450848972,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.072340426,0.611225693,0.236493068,0.283018868,0.324396783,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.034042553,0.627578079,0.316073436,0.20754717,0.223748883,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.012765957,0.623931939,0.340951667,0.113207547,0.19950849,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.029787234,0.622219358,0.338104159,0.047169811,0.222855228,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.055319149,0.621777402,0.245410266,0,0.307082216,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.059574468,0.62442914,0.077781941,0.113207547,0.417895442,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.05106383,0.633489246,0.198051705,0.018867925,0.517649687,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.029787234,0.632660577,0.254702136,0.056603774,0.592716711,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.025531915,0.64956541,0.303259648,0.216981132,0.637399464,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.541666667,0.025531915,0.652051414,0.36230798,0.273584906,0.633713137,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.034042553,0.64277033,0.333383289,0.311320755,0.58847185,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.625,0.046808511,0.629180171,0.199025852,0.320754717,0.517873101,0,1,3,0.046948357,0.201466068,0.012275755,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.011626882
0.666666667,0.05106383,0.627357101,0.142675159,0.226415094,0.431635389,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.708333333,0.034042553,0.70956099,0.280779318,0.235849057,0.346514745,1,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.75,0.012765957,0.654979376,0.28047958,0.037735849,0.302613941,1,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.791666667,0.029787234,0.710334414,0.270213563,0.08490566,0.29836908,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.833333333,0.038297872,0.720996612,0.181191457,0.066037736,0.355786416,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.046808511,0.70348409,0.05934807,0.132075472,0.444928508,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.038297872,0.71138406,0.184713376,0.018867925,0.533623771,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.038297872,0.713483353,0.276208318,0.018867925,0.611342364,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.012765957,0.684093253,0.260621956,0.018867925,0.651921359,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.012765957,0.667851356,0.315773698,0.254716981,0.649288006,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.034042553,0.651719947,0.252529037,0.037735849,0.601653262,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.05106383,0.661442988,0.240464593,0,0.526921358,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.05106383,0.664205216,0.149718996,0,0.430071492,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.055319149,0.659951385,0.218134133,0.075471698,0.337913315,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.029787234,0.638626989,0.289022106,0.160377358,0.261394102,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.021276596,0.638626989,0.275533908,0.122641509,0.2532395,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.038297872,0.657189157,0.281303859,0.056603774,0.289320822,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.05106383,0.695307896,0.267815661,0.028301887,0.357685433,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.042553191,0.706412051,0.118995879,0.056603774,0.440013405,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.025531915,0.705141426,0.063319595,0.122641509,0.510277033,0,1,10,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.5,0.038297872,0.696412787,0.209216935,0.150943396,0.561327078,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.541666667,0.021276596,0.695197408,0.303184713,0.198113208,0.591041108,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.583333333,0.017021277,0.661719211,0.266242038,0.216981132,0.591487936,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.625,0.042553191,0.714477755,0.254477332,0.245283019,0.55875782,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.666666667,0.046808511,0.706191073,0.099437992,0.179245283,0.492515639,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.708333333,0.046808511,0.738398645,0.194604721,0.20754717,0.416108132,0,1,10,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.75,0.042553191,0.726963023,0.278456351,0.386792453,0.355227882,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.791666667,0.017021277,0.710886859,0.209366804,0.349056604,0.325737265,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.833333333,0.021276596,0.700500884,0.147545897,0.132075472,0.331322609,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.875,0.029787234,0.698898792,0.064593481,0.132075472,0.381590706,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.05106383,0.699285504,0.088797302,0.235849057,0.449396783,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.029787234,0.699175015,0.193330835,0.141509434,0.511170688,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.021276596,0.698622569,0.206744099,0.235849057,0.558199285,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.012765957,0.687186948,0.286998876,0.179245283,0.583033007,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.021276596,0.676690483,0.315249157,0.141509434,0.570822163,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.029787234,0.664978639,0.206294492,0.20754717,0.539320822,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.034042553,0.658459782,0.161783439,0.20754717,0.478663986,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.046808511,0.656802446,0.13660547,0.132075472,0.417113494,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.021276596,0.650559811,0.188984638,0.132075472,0.347631814,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.008510638,0.65199617,0.243761708,0.169811321,0.314231457,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.008510638,0.65865565,0.224237883,0.150943396,0.309651475,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.017021277,0.660338097,0.162757587,0.169811321,0.33489723,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.034042553,0.66365277,0.12409142,0.08490566,0.389410188,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.034042553,0.657852092,0.107830648,0.169811321,0.446827525,0,1,10,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.5,0.034042553,0.670447849,0.188310228,0.094339623,0.50893655,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.541666667,0.029787234,0.695694609,0.226901461,0.179245283,0.55373101,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.583333333,0.021276596,0.695418386,0.306257025,0.29245283,0.57987042,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.625,0.012765957,0.707793165,0.235069314,0.396226415,0.580349434,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.666666667,0.021276596,0.720388922,0.237242413,0.330188679,0.551161752,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
