hour,current_dir,wave_height,water_temp,dif_tide_height,tide_variation,drifting,prediction,cluster,p(s|pred),p(drifting),p(~drifting),p(pred|drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.166666667,0.031342593,0.041642229,0.645698291,0.017021277,0.134529148,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.74162037,0.050439883,0.62746759,0.068085106,0.43348281,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.929772727,0.059344175,0.639611347,0.106382979,0.507473842,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.694791667,0.08973607,0.641610194,0.119148936,0.51793722,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.618194444,0.086803519,0.639455657,0.093617021,0.44245142,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.57530303,0.05422554,0.660162319,0.046808511,0.230941704,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.55025463,0.069794722,0.648405274,0.012765957,0.043348281,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.549768519,0.059824047,0.635809517,0.059574468,0.298206278,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.511689815,0.052199414,0.651885681,0.10212766,0.535874439,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.342453704,0.058651026,0.65564231,0.123404255,0.687593423,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.128680556,0.08739003,0.649178698,0.09787234,0.550822123,1,1,17,0.06639839,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.028189256
0.625,0.085902778,0.097360704,0.683430319,0.068085106,0.35799701,1,1,11,0.030181087,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.012813298
0.666666667,0.062476852,0.102639296,0.70094284,0.004255319,0.013452915,1,1,2,0.034205231,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.014521738
0.708333333,0.046689815,0.109677419,0.655089865,0.063829787,0.280269058,1,1,11,0.030181087,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.012813298
0.75,0.335856481,0.117302053,0.647687095,0.110638298,0.461883408,0,1,17,0.06639839,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.028189256
0.791666667,0.679722222,0.096187684,0.662658368,0.110638298,0.431988042,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.586342593,0.075073314,0.68685548,0.09787234,0.431240658,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.563194444,0.059824047,0.671110784,0.080851064,0.344544096,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.553865741,0.051612903,0.652935327,0.029787234,0.082212257,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.538726852,0.041055718,0.639897614,0.025531915,0.116591928,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.516805556,0.039882698,0.64895772,0.089361702,0.401345291,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.313402778,0.039882698,0.647797584,0.140425532,0.337817638,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.124027778,0.049266862,0.638626989,0.119148936,0.652466368,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.068819444,0.056891495,0.627909547,0.093617021,0.365470852,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.052523148,0.060997068,0.642052151,0.021276596,0.059790732,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.181365741,0.06627566,0.629566883,0.042553191,0.189835575,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.96650463,0.073313783,0.636748674,0.085106383,0.342301943,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.835208333,0.103812317,0.638903212,0.10212766,0.417040359,1,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.668101852,0.099706745,0.639289923,0.106382979,0.412556054,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.592861111,0.055249267,0.640593695,0.085106383,0.222720478,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.556481481,0.059824047,0.654979376,0.046808511,0.235426009,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.551767677,0.063183151,0.628461992,0.017021277,0.094170404,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.527314815,0.063343109,0.633434001,0.063829787,0.179372197,0,1,1,0.088531187,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.037585675
0.541666667,0.49462963,0.068035191,0.64823954,0.10212766,0.428251121,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.228055556,0.074486803,0.646029759,0.127659574,0.696562033,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.625,0.107939815,0.06686217,0.65260386,0.106382979,0.261584454,1,1,18,0.042253521,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.017938618
0.666666667,0.07287037,0.082697947,0.669398203,0.021276596,0.170403587,0,1,2,0.034205231,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.014521738
0.708333333,0.05162037,0.085043988,0.686744992,0.029787234,0.14573991,0,1,2,0.034205231,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.014521738
0.75,0.041851852,0.118475073,0.660006629,0.085106383,0.384155456,0,1,11,0.030181087,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.012813298
0.791666667,0.657384259,0.135483871,0.639179435,0.110638298,0.516442451,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.608981481,0.113782991,0.657410136,0.09787234,0.316890882,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.583032408,0.064516129,0.648129052,0.089361702,0.273542601,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.556087963,0.041642229,0.656029022,0.05106383,0.299701046,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.555115741,0.041055718,0.628738215,0.012765957,0.052316891,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.527731481,0.02111437,0.634980849,0.042553191,0.121823617,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.552523148,0.205865103,0.164021067,0.017021277,0.107623318,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.55724537,0.211143695,0.165181202,0.025531915,0.088938714,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.418981481,0.253372434,0.159159546,0.029787234,0.111360239,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.198796296,0.262170088,0.149933707,0.042553191,0.162182362,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.123686869,0.25961077,0.140903734,0.072340426,0.179372197,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.088773148,0.307331379,0.143967295,0.05106383,0.285500747,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.072638889,0.309090909,0.14280716,0.042553191,0.201793722,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.066018519,0.285630498,0.140542133,0.017021277,0.023916293,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.041435185,0.275073314,0.160651149,0.038297872,0.213004484,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.193055556,0.234017595,0.187665733,0.05106383,0.187593423,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.744583333,0.223460411,0.191974808,0.085106383,0.198056801,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.526828704,0.194721408,0.197499264,0.038297872,0.191330344,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.531666667,0.157184751,0.191698586,0.034042553,0.064275037,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.538171296,0.158357771,0.212083825,0.038297872,0.115844544,0,1,8,0.08249497,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.035023015
0.625,0.486898148,0.159530792,0.228491456,0.042553191,0.17264574,0,1,8,0.08249497,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.035023015
0.666666667,0.413402778,0.152492669,0.238269741,0.055319149,0.243647235,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.708333333,0.301041667,0.150146627,0.226944608,0.080851064,0.232436472,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.75,0.187430556,0.181231672,0.209211108,0.063829787,0.097907324,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.145694444,0.171847508,0.206669859,0.059574468,0.116591928,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.114305556,0.170674487,0.204183854,0.038297872,0.122571001,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.089282407,0.158357771,0.188328668,0.042553191,0.206278027,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.407175926,0.144281525,0.190372717,0.046808511,0.304185351,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.711851852,0.131964809,0.196007661,0.055319149,0.237668161,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.579050926,0.137829912,0.194295079,0.05106383,0.09715994,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.55162037,0.150733138,0.192140542,0.012765957,0.03064275,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.560740741,0.131378299,0.180925899,0.008510638,0.064275037,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.549976852,0.117302053,0.181920301,0.029787234,0.096412556,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.463078704,0.127272727,0.168385386,0.038297872,0.100149477,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.308518519,0.139002933,0.154795227,0.05106383,0.205530643,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.156805556,0.167155425,0.155016205,0.05106383,0.302690583,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.090439815,0.172434018,0.158441367,0.059574468,0.356502242,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.082847222,0.141348973,0.171810548,0.029787234,0.209267564,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.073263889,0.119648094,0.181699322,0.029787234,0.069506726,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.055300926,0.109090909,0.201090159,0.034042553,0.060538117,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.57287037,0.106744868,0.224237625,0.059574468,0.144992526,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.352037037,0.112023461,0.241363435,0.080851064,0.195067265,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.522314815,0.094428153,0.245617266,0.046808511,0.109118087,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.494375,0.101466276,0.248269004,0.038297872,0.111360239,0,1,8,0.08249497,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.035023015
0.625,0.514143519,0.128445748,0.217055834,0.021276596,0.0754858,0,1,8,0.08249497,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.035023015
0.666666667,0.493819444,0.123753665,0.219762817,0.029787234,0.092675635,0,1,8,0.08249497,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.035023015
0.708333333,0.458842593,0.112023461,0.222801267,0.072340426,0.17264574,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.75,0.360717593,0.119648094,0.211531379,0.05106383,0.254110613,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.21625,0.100879765,0.206117413,0.05106383,0.246636771,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.153194444,0.085043988,0.201200648,0.042553191,0.109865471,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.123009259,0.06744868,0.190759428,0.034042553,0.085201794,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.087037037,0.080351906,0.194074101,0.042553191,0.110612855,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.623518519,0.069794722,0.198659399,0.042553191,0.208520179,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.766226852,0.052785924,0.210481733,0.059574468,0.228699552,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.622407408,0.050439883,0.210150265,0.042553191,0.141255605,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.558726852,0.039882698,0.198493666,0.055319149,0.166666667,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.549143519,0.033431085,0.190593695,0.038297872,0.131539611,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.563171296,0.036950147,0.186229376,0.025531915,0.207772795,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.519930556,0.048680352,0.174959488,0.042553191,0.174140508,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.322361111,0.081524926,0.1697665,0.05106383,0.169656203,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.173819444,0.062756598,0.170429434,0.059574468,0.286995516,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.114040404,0.073420421,0.172121927,0.042553191,0.2122571,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.084768519,0.072727273,0.182307012,0.063829787,0.218983558,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.077685185,0.082697947,0.201808339,0.046808511,0.179372197,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.070208333,0.075073314,0.237441073,0.076595745,0.284005979,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.063541667,0.070967742,0.263019299,0.072340426,0.192077728,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.415509259,0.072140762,0.273736742,0.046808511,0.160687593,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.536273148,0.070381232,0.265229081,0.089361702,0.533632287,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.625,0.544953704,0.075073314,0.257715822,0.042553191,0.121076233,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.666666667,0.547291667,0.072727273,0.253517237,0.05106383,0.094170404,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.708333333,0.530763889,0.063343109,0.242192104,0.046808511,0.159940209,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.75,0.464421296,0.071554252,0.245396288,0.063829787,0.142750374,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.380416667,0.079178886,0.254180171,0.055319149,0.257847534,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.204699074,0.101466276,0.223464201,0.055319149,0.167414051,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.129545455,0.064516129,0.220576419,0.068085106,0.233183857,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.110138889,0.073900293,0.220315262,0.063829787,0.094170404,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.083358586,0.070967742,0.224554026,0.05106383,0.127802691,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.434837963,0.079765396,0.237275339,0.038297872,0.149476831,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.892916667,0.099120234,0.246832646,0.046808511,0.115844544,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.671597222,0.080938416,0.238269741,0.063829787,0.201046338,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.568101852,0.073313783,0.231750884,0.05106383,0.128550075,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.54537037,0.082697947,0.216779611,0.029787234,0.061285501,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.562384259,0.073313783,0.198880377,0.012765957,0.032884903,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.525601852,0.097360704,0.19175383,0.046808511,0.098654709,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.398703704,0.084457478,0.18871538,0.089361702,0.443198804,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.210115741,0.074486803,0.189599293,0.055319149,0.257847534,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.11775463,0.084457478,0.183356659,0.072340426,0.226457399,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.077824074,0.106158358,0.18081541,0.059574468,0.314648729,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.054259259,0.112609971,0.220701974,0.038297872,0.169656203,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.023865741,0.102052786,0.249815851,0.042553191,0.248878924,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.493842593,0.103225807,0.279868887,0.072340426,0.301943199,0,1,14,0.038229376,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.016230178
0.583333333,0.249513889,0.092668622,0.294563936,0.085106383,0.29671151,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.625,0.500740741,0.092082111,0.288431791,0.119148936,0.545590433,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.666666667,0.524861111,0.094428153,0.260257071,0.089361702,0.160687593,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.708333333,0.545555556,0.072140762,0.21628241,0.059574468,0.209267564,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.75,0.524343434,0.061263663,0.22148042,0.029787234,0.085201794,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.492731481,0.064516129,0.189378315,0.063829787,0.153213752,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.379699074,0.082111437,0.171534325,0.093617021,0.23019432,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.16162037,0.093255132,0.16855112,0.09787234,0.233183857,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.097916667,0.095601173,0.192195787,0.068085106,0.311659193,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.065648148,0.108504399,0.190648939,0.063829787,0.423019432,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.052013889,0.098533724,0.193024455,0.059574468,0.14573991,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.044328704,0.103812317,0.212470536,0.076595745,0.337817638,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.510046296,0.096774194,0.217111078,0.068085106,0.189835575,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.646805556,0.096187684,0.205178256,0.059574468,0.171150972,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.642291667,0.094428153,0.220812463,0.068085106,0.388639761,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.579267677,0.101572914,0.189177425,0.072340426,0.192825112,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.553611111,0.112609971,0.19551046,0.068085106,0.201046338,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.506319444,0.104985338,0.188494402,0.072340426,0.179372197,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
